Año;municipio;edad quinquenal;sexo;concepto;estado;valor
2006;Barcelona;de 30 a 34 años;mujeres;población;;4.381409589674154
2006;Barcelona;de 30 a 34 años;total;población;;9.145915363832382
2006;Barcelona;de 35 a 39 años;hombres;población;;4.104068131454744
2006;Barcelona;de 35 a 39 años;mujeres;población;;3.918903937588518
2006;Barcelona;de 35 a 39 años;total;población;;8.022972069043263
2006;Barcelona;de 40 a 44 años;hombres;población;;3.660122496110493
2006;Barcelona;de 40 a 44 años;mujeres;población;;3.791288252007658
2006;Barcelona;de 40 a 44 años;total;población;;7.451410748118151
2006;Barcelona;de 45 a 49 años;hombres;población;;3.2875519587045856
2006;Barcelona;de 45 a 49 años;mujeres;población;;3.5573573027437684
2006;Barcelona;de 45 a 49 años;total;población;;6.844909261448354
2006;Barcelona;de 50 a 54 años;hombres;población;;2.843481759489587
2006;Barcelona;de 50 a 54 años;mujeres;población;;3.2358579523443542
2006;Barcelona;de 50 a 54 años;total;población;;6.079339711833941
2006;Barcelona;de 55 a 59 años;hombres;población;;2.820437443401292
2006;Barcelona;de 55 a 59 años;mujeres;población;;3.2882993419290707
2006;Barcelona;de 55 a 59 años;total;población;;6.108736785330362
2006;Barcelona;de 60 a 64 años;hombres;población;;2.53101328971937
2006;Barcelona;de 60 a 64 años;mujeres;población;;2.957706828965086
2006;Barcelona;de 60 a 64 años;total;población;;5.488720118684456
2006;Barcelona;de 65 a 69 años;hombres;población;;2.1575708052182296
2006;Barcelona;de 65 a 69 años;mujeres;población;;2.643369901133656
2006;Barcelona;de 65 a 69 años;total;población;;4.800940706351885
2006;Barcelona;de 70 a 74 años;hombres;población;;2.1984277548234243
2006;Barcelona;de 70 a 74 años;mujeres;población;;2.98286873085609
2006;Barcelona;de 70 a 74 años;total;población;;5.181296485679515
2006;Barcelona;de 75 a 79 años;hombres;población;;1.787491545227273
2006;Barcelona;de 75 a 79 años;mujeres;población;;2.811655690513589
2006;Barcelona;de 75 a 79 años;total;población;;4.599147235740863
2006;Barcelona;de 80 a 84 años;hombres;población;;1.182173415329577
2006;Barcelona;de 80 a 84 años;mujeres;población;;2.2182334102722843
2006;Barcelona;de 80 a 84 años;total;población;;3.4004068256018614
2006;Barcelona;de 85 a 89 años;hombres;población;;0.487480708170518
2006;Barcelona;de 85 a 89 años;mujeres;población;;1.243334275866622
2006;Barcelona;de 85 a 89 años;total;población;;1.73081498403714
2006;Barcelona;de 90 a 94 años;hombres;población;;0.1785623087166059
2006;Barcelona;de 90 a 94 años;mujeres;población;;0.5640874886802583
2006;Barcelona;de 90 a 94 años;total;población;;0.7426497973968642
2006;Barcelona;de 95 a 99 años;hombres;población;;0.0370577515473946
2006;Barcelona;de 95 a 99 años;mujeres;población;;0.1474836229650934
2006;Barcelona;de 95 a 99 años;total;población;;0.1845413745124881
2006;Barcelona;100 años o más;hombres;población;;0.0054185283775182
2006;Barcelona;100 años o más;mujeres;población;;0.0237294173774073
2006;Barcelona;100 años o más;total;población;;0.0291479457549255
2006;Barcelona;total;hombres;población;;47.45073810321612
2006;Barcelona;total;mujeres;población;;52.54926189678388
2006;Barcelona;total;total;población;;1605602.0
2007;Barcelona;de 0 a 4 años;hombres;población;;2.163236391220668
2007;Barcelona;de 0 a 4 años;mujeres;población;;2.0779131219790483
2007;Barcelona;de 0 a 4 años;total;población;;4.241149513199717
2007;Barcelona;de 5 a 9 años;hombres;población;;1.9602409865150363
2007;Barcelona;de 5 a 9 años;mujeres;población;;1.865952818300932
2007;Barcelona;de 5 a 9 años;total;población;;3.826193804815969
2007;Barcelona;de 10 a 14 años;hombres;población;;1.9069531254897785
2007;Barcelona;de 10 a 14 años;mujeres;población;;1.8149218549190964
2007;Barcelona;de 10 a 14 años;total;población;;3.721874980408874
2007;Barcelona;de 15 a 19 años;hombres;población;;2.0490122938229964
2007;Barcelona;de 15 a 19 años;mujeres;población;;1.9487684234943048
2007;Barcelona;de 15 a 19 años;total;población;;3.997780717317301
2007;Barcelona;de 20 a 24 años;hombres;población;;2.800621900683965
2007;Barcelona;de 20 a 24 años;mujeres;población;;2.808709117239564
2007;Barcelona;de 20 a 24 años;total;población;;5.6093310179235285
2007;Barcelona;de 25 a 29 años;hombres;población;;4.271554939784717
2007;Barcelona;de 25 a 29 años;mujeres;población;;4.120217414472983
2007;Barcelona;de 25 a 29 años;total;población;;8.3917723542577
2007;Barcelona;de 30 a 34 años;hombres;población;;4.739171593181662
2007;Barcelona;de 30 a 34 años;mujeres;población;;4.406153807574399
2007;Barcelona;de 30 a 34 años;total;población;;9.14532540075606
2007;Barcelona;de 35 a 39 años;hombres;población;;4.122286237312787
2007;Barcelona;de 35 a 39 años;mujeres;población;;3.9438659402799807
2007;Barcelona;de 35 a 39 años;total;población;;8.066152177592768
2007;Barcelona;de 40 a 44 años;hombres;población;;3.714038530258101
2007;Barcelona;de 40 a 44 años;mujeres;población;;3.818921579076051
2007;Barcelona;de 40 a 44 años;total;población;;7.532960109334152
2007;Barcelona;de 45 a 49 años;hombres;población;;3.310241926889055
2007;Barcelona;de 45 a 49 años;mujeres;población;;3.598184451229069
2007;Barcelona;de 45 a 49 años;total;población;;6.908426378118124
2007;Barcelona;de 50 a 54 años;hombres;población;;2.8837509638833687
2007;Barcelona;de 50 a 54 años;mujeres;población;;3.287861025258446
2007;Barcelona;de 50 a 54 años;total;población;;6.171611989141815
2007;Barcelona;de 55 a 59 años;hombres;población;;2.7856386079956867
2007;Barcelona;de 55 a 59 años;mujeres;población;;3.255888308643291
2007;Barcelona;de 55 a 59 años;total;población;;6.041526916638978
2007;Barcelona;de 60 a 64 años;hombres;población;;2.589413896220324
2007;Barcelona;de 60 a 64 años;mujeres;población;;3.0576574656293296
2007;Barcelona;de 60 a 64 años;total;población;;5.647071361849653
2007;Barcelona;de 65 a 69 años;hombres;población;;2.0811730852417702
2007;Barcelona;de 65 a 69 años;mujeres;población;;2.527098444621374
2007;Barcelona;de 65 a 69 años;total;población;;4.608271529863144
2007;Barcelona;de 70 a 74 años;hombres;población;;2.1921999109779264
2007;Barcelona;de 70 a 74 años;mujeres;población;;2.960046642551297
2007;Barcelona;de 70 a 74 años;total;población;;5.152246553529224
2007;Barcelona;de 75 a 79 años;hombres;población;;1.8121634244660243
2007;Barcelona;de 75 a 79 años;mujeres;población;;2.809900257662481
2007;Barcelona;de 75 a 79 años;total;población;;4.6220636821285055
2007;Barcelona;de 80 a 84 años;hombres;población;;1.2207935502880678
2007;Barcelona;de 80 a 84 años;mujeres;población;;2.2810966014882985
2007;Barcelona;de 80 a 84 años;total;población;;3.5018901517763665
2007;Barcelona;de 85 a 89 años;hombres;población;;0.5294305721862442
2007;Barcelona;de 85 a 89 años;mujeres;población;;1.315959400919059
2007;Barcelona;de 85 a 89 años;total;población;;1.8453899731053032
2007;Barcelona;de 90 a 94 años;hombres;población;;0.1827460175160333
2007;Barcelona;de 90 a 94 años;mujeres;población;;0.5740043006438428
2007;Barcelona;de 90 a 94 años;total;población;;0.7567503181598761
2007;Barcelona;de 95 a 99 años;hombres;población;;0.0362357454971757
2007;Barcelona;de 95 a 99 años;mujeres;población;;0.1498329268827855
2007;Barcelona;de 95 a 99 años;total;población;;0.1860686723799612
2007;Barcelona;100 años o más;hombres;población;;0.0044511036856392
2007;Barcelona;100 años o más;mujeres;población;;0.0216912940173404
2007;Barcelona;100 años o más;total;población;;0.0261423977029797
2007;Barcelona;total;hombres;población;;47.355354803117024
2007;Barcelona;total;mujeres;población;;52.644645196882976
2007;Barcelona;total;total;población;;1595110.0
2008;Barcelona;de 0 a 4 años;hombres;población;;2.1815598412780925
2008;Barcelona;de 0 a 4 años;mujeres;población;;2.0820492255747234
2008;Barcelona;de 0 a 4 años;total;población;;4.263609066852816
2008;Barcelona;de 5 a 9 años;hombres;población;;1.9552474522064376
2008;Barcelona;de 5 a 9 años;mujeres;población;;1.874178480458046
2008;Barcelona;de 5 a 9 años;total;población;;3.829425932664484
2008;Barcelona;de 10 a 14 años;hombres;población;;1.9064822997348856
2008;Barcelona;de 10 a 14 años;mujeres;población;;1.8002881352156188
2008;Barcelona;de 10 a 14 años;total;población;;3.7067704349505046
2008;Barcelona;de 15 a 19 años;hombres;población;;2.060080153078022
2008;Barcelona;de 15 a 19 años;mujeres;población;;1.9546904898051127
2008;Barcelona;de 15 a 19 años;total;población;;4.014770642883135
2008;Barcelona;de 20 a 24 años;hombres;población;;2.772063756104927
2008;Barcelona;de 20 a 24 años;mujeres;población;;2.7440918666161687
2008;Barcelona;de 20 a 24 años;total;población;;5.516155622721096
2008;Barcelona;de 25 a 29 años;hombres;población;;4.252903011805127
2008;Barcelona;de 25 a 29 años;mujeres;población;;4.091693338977219
2008;Barcelona;de 25 a 29 años;total;población;;8.344596350782346
2008;Barcelona;de 30 a 34 años;hombres;población;;4.840188921646529
2008;Barcelona;de 30 a 34 años;mujeres;población;;4.4741408545536006
2008;Barcelona;de 30 a 34 años;total;población;;9.31432977620013
2008;Barcelona;de 35 a 39 años;hombres;población;;4.234399483138891
2008;Barcelona;de 35 a 39 años;mujeres;población;;3.994163034034116
2008;Barcelona;de 35 a 39 años;total;población;;8.228562517173007
2008;Barcelona;de 40 a 44 años;hombres;población;;3.762714213928021
2008;Barcelona;de 40 a 44 años;mujeres;población;;3.816058835032688
2008;Barcelona;de 40 a 44 años;total;población;;7.578773048960708
2008;Barcelona;de 45 a 49 años;hombres;población;;3.3277884632045884
2008;Barcelona;de 45 a 49 años;mujeres;población;;3.59717261131203
2008;Barcelona;de 45 a 49 años;total;población;;6.924961074516618
2008;Barcelona;de 50 a 54 años;hombres;población;;2.907838812605668
2008;Barcelona;de 50 a 54 años;mujeres;población;;3.2960416063290734
2008;Barcelona;de 50 a 54 años;total;población;;6.203880418934741
2008;Barcelona;de 55 a 59 años;hombres;población;;2.7284350346678155
2008;Barcelona;de 55 a 59 años;mujeres;población;;3.2072370456733923
2008;Barcelona;de 55 a 59 años;total;población;;5.935672080341208
2008;Barcelona;de 60 a 64 años;hombres;población;;2.629357611943254
2008;Barcelona;de 60 a 64 años;mujeres;población;;3.1101399337090974
2008;Barcelona;de 60 a 64 años;total;población;;5.739497545652352
2008;Barcelona;de 65 a 69 años;hombres;población;;2.018988704802501
2008;Barcelona;de 65 a 69 años;mujeres;población;;2.44413667114712
2008;Barcelona;de 65 a 69 años;total;población;;4.4631253759496206
2008;Barcelona;de 70 a 74 años;hombres;población;;2.1106399621760645
2008;Barcelona;de 70 a 74 años;mujeres;población;;2.835990662834765
2008;Barcelona;de 70 a 74 años;total;población;;4.94663062501083
2008;Barcelona;de 75 a 79 años;hombres;población;;1.810560997284499
2008;Barcelona;de 75 a 79 años;mujeres;población;;2.780170653279766
2008;Barcelona;de 75 a 79 años;total;población;;4.590731650564265
2008;Barcelona;de 80 a 84 años;hombres;población;;1.2278545560762122
2008;Barcelona;de 80 a 84 años;mujeres;población;;2.274758216433114
2008;Barcelona;de 80 a 84 años;total;población;;3.502612772509326
2008;Barcelona;de 85 a 89 años;hombres;población;;0.5614799852466849
2008;Barcelona;de 85 a 89 años;mujeres;población;;1.368827928322652
2008;Barcelona;de 85 a 89 años;total;población;;1.9303079135693368
2008;Barcelona;de 90 a 94 años;hombres;población;;0.1775472366001034
2008;Barcelona;de 90 a 94 años;mujeres;población;;0.5671114939711914
2008;Barcelona;de 90 a 94 años;total;población;;0.744658730571295
2008;Barcelona;de 95 a 99 años;hombres;población;;0.0392967916490295
2008;Barcelona;de 95 a 99 años;mujeres;población;;0.1591055926451258
2008;Barcelona;de 95 a 99 años;total;población;;0.1984023842941553
2008;Barcelona;100 años o más;hombres;población;;0.0032798896966906
2008;Barcelona;100 años o más;mujeres;población;;0.0192461452013357
2008;Barcelona;100 años o más;total;población;;0.0225260348980263
2008;Barcelona;total;hombres;población;;47.50870717887405
2008;Barcelona;total;mujeres;población;;52.49129282112595
2008;Barcelona;total;total;población;;1615908.0
2009;Barcelona;de 0 a 4 años;hombres;población;;2.203279974493336
2009;Barcelona;de 0 a 4 años;mujeres;población;;2.0888823381766803
2009;Barcelona;de 0 a 4 años;total;población;;4.292162312670016
2009;Barcelona;de 5 a 9 años;hombres;población;;1.978801593796503
2009;Barcelona;de 5 a 9 años;mujeres;población;;1.908066235923078
2009;Barcelona;de 5 a 9 años;total;población;;3.8868678297195807
2009;Barcelona;de 10 a 14 años;hombres;población;;1.893203793684633
2009;Barcelona;de 10 a 14 años;mujeres;población;;1.7862682134296042
2009;Barcelona;de 10 a 14 años;total;población;;3.6794720071142377
2009;Barcelona;de 15 a 19 años;hombres;población;;2.063782695060304
2009;Barcelona;de 15 a 19 años;mujeres;población;;1.9361877033949888
2009;Barcelona;de 15 a 19 años;total;población;;3.999970398455293
2009;Barcelona;de 20 a 24 años;hombres;población;;2.7086030106004366
2009;Barcelona;de 20 a 24 años;mujeres;población;;2.6715394098315364
2009;Barcelona;de 20 a 24 años;total;población;;5.380142420431973
2009;Barcelona;de 25 a 29 años;hombres;población;;4.154638469550803
2009;Barcelona;de 25 a 29 años;mujeres;población;;4.006692415899236
2009;Barcelona;de 25 a 29 años;total;población;;8.16133088545004
2009;Barcelona;de 30 a 34 años;hombres;población;;4.8579835057726095
2009;Barcelona;de 30 a 34 años;mujeres;población;;4.49351448656429
2009;Barcelona;de 30 a 34 años;total;población;;9.3514979923369
2009;Barcelona;de 35 a 39 años;hombres;población;;4.313315083158757
2009;Barcelona;de 35 a 39 años;mujeres;población;;4.070952435867945
2009;Barcelona;de 35 a 39 años;total;población;;8.384267519026702
2009;Barcelona;de 40 a 44 años;hombres;población;;3.805895270968224
2009;Barcelona;de 40 a 44 años;mujeres;población;;3.794239662739734
2009;Barcelona;de 40 a 44 años;total;población;;7.600134933707957
2009;Barcelona;de 45 a 49 años;hombres;población;;3.339979291252682
2009;Barcelona;de 45 a 49 años;mujeres;población;;3.6009045738703467
2009;Barcelona;de 45 a 49 años;total;población;;6.940883865123029
2009;Barcelona;de 50 a 54 años;hombres;población;;2.9575643355655776
2009;Barcelona;de 50 a 54 años;mujeres;población;;3.3418293877968863
2009;Barcelona;de 50 a 54 años;total;población;;6.299393723362464
2009;Barcelona;de 55 a 59 años;hombres;población;;2.667222517895059
2009;Barcelona;de 55 a 59 años;mujeres;población;;3.125306422240134
2009;Barcelona;de 55 a 59 años;total;población;;5.792528940135193
2009;Barcelona;de 60 a 64 años;hombres;población;;2.646686446254387
2009;Barcelona;de 60 a 64 años;mujeres;población;;3.156141364643545
2009;Barcelona;de 60 a 64 años;total;población;;5.802827810897932
2009;Barcelona;de 65 a 69 años;hombres;población;;2.1054098673049086
2009;Barcelona;de 65 a 69 años;mujeres;población;;2.5515298139974605
2009;Barcelona;de 65 a 69 años;total;población;;4.65693968130237
2009;Barcelona;de 70 a 74 años;hombres;población;;1.9851535919316057
2009;Barcelona;de 70 a 74 años;mujeres;población;;2.654518521624853
2009;Barcelona;de 70 a 74 años;total;población;;4.639672113556459
2009;Barcelona;de 75 a 79 años;hombres;población;;1.8219750767327545
2009;Barcelona;de 75 a 79 años;mujeres;población;;2.7636742177329285
2009;Barcelona;de 75 a 79 años;total;población;;4.585649294465683
2009;Barcelona;de 80 a 84 años;hombres;población;;1.2504802542279332
2009;Barcelona;de 80 a 84 años;mujeres;población;;2.2817240679676134
2009;Barcelona;de 80 a 84 años;total;población;;3.5322043221955464
2009;Barcelona;de 85 a 89 años;hombres;población;;0.6048582301853118
2009;Barcelona;de 85 a 89 años;mujeres;población;;1.4180990011328758
2009;Barcelona;de 85 a 89 años;total;población;;2.022957231318188
2009;Barcelona;de 90 a 94 años;hombres;población;;0.1807544323687958
2009;Barcelona;de 90 a 94 años;mujeres;población;;0.5800052666081625
2009;Barcelona;de 90 a 94 años;total;población;;0.7607596989769583
2009;Barcelona;de 95 a 99 años;hombres;población;;0.0390987069675252
2009;Barcelona;de 95 a 99 años;mujeres;población;;0.1659536600151584
2009;Barcelona;de 95 a 99 años;total;población;;0.2050523669826837
2009;Barcelona;100 años o más;hombres;población;;0.0039468726276366
2009;Barcelona;100 años o más;mujeres;población;;0.0213377801431604
2009;Barcelona;100 años o más;total;población;;0.025284652770797
2009;Barcelona;total;hombres;población;;47.58263302039978
2009;Barcelona;total;mujeres;población;;52.41736697960022
2009;Barcelona;total;total;población;;1621537.0
2010;Barcelona;de 0 a 4 años;hombres;población;;2.238570476682741
2010;Barcelona;de 0 a 4 años;mujeres;población;;2.11463086435992
2010;Barcelona;de 0 a 4 años;total;población;;4.353201341042661
2010;Barcelona;de 5 a 9 años;hombres;población;;2.0229266669013306
2010;Barcelona;de 5 a 9 años;mujeres;población;;1.9461051035084111
2010;Barcelona;de 5 a 9 años;total;población;;3.969031770409742
2010;Barcelona;de 10 a 14 años;hombres;población;;1.917760169748484
2010;Barcelona;de 10 a 14 años;mujeres;población;;1.8127789336006035
2010;Barcelona;de 10 a 14 años;total;población;;3.730539103349087
2010;Barcelona;de 15 a 19 años;hombres;población;;2.0478133952352104
2010;Barcelona;de 15 a 19 años;mujeres;población;;1.922638709545944
2010;Barcelona;de 15 a 19 años;total;población;;3.9704521047811534
2010;Barcelona;de 20 a 24 años;hombres;población;;2.6131682287257068
2010;Barcelona;de 20 a 24 años;mujeres;población;;2.5583927249238423
2010;Barcelona;de 20 a 24 años;total;población;;5.171560953649549
2010;Barcelona;de 25 a 29 años;hombres;población;;3.9665616236768506
2010;Barcelona;de 25 a 29 años;mujeres;población;;3.9055489993744352
2010;Barcelona;de 25 a 29 años;total;población;;7.872110623051285
2010;Barcelona;de 30 a 34 años;hombres;población;;4.765468830762219
2010;Barcelona;de 30 a 34 años;mujeres;población;;4.468248425127074
2010;Barcelona;de 30 a 34 años;total;población;;9.233717255889292
2010;Barcelona;de 35 a 39 años;hombres;población;;4.3926619351006
2010;Barcelona;de 35 a 39 años;mujeres;población;;4.147314610856172
2010;Barcelona;de 35 a 39 años;total;población;;8.53997654595677
2010;Barcelona;de 40 a 44 años;hombres;población;;3.801432314583067
2010;Barcelona;de 40 a 44 años;mujeres;población;;3.777101369264088
2010;Barcelona;de 40 a 44 años;total;población;;7.578533683847155
2010;Barcelona;de 45 a 49 años;hombres;población;;3.4021948488795104
2010;Barcelona;de 45 a 49 años;mujeres;población;;3.6432194163413794
2010;Barcelona;de 45 a 49 años;total;población;;7.04541426522089
2010;Barcelona;de 50 a 54 años;hombres;población;;3.0384657424612667
2010;Barcelona;de 50 a 54 años;mujeres;población;;3.4061470836521366
2010;Barcelona;de 50 a 54 años;total;población;;6.444612826113403
2010;Barcelona;de 55 a 59 años;hombres;población;;2.625210194048552
2010;Barcelona;de 55 a 59 años;mujeres;población;;3.0889802431488937
2010;Barcelona;de 55 a 59 años;total;población;;5.714190437197446
2010;Barcelona;de 60 a 64 años;hombres;población;;2.650282183387399
2010;Barcelona;de 60 a 64 años;mujeres;población;;3.159255917699652
2010;Barcelona;de 60 a 64 años;total;población;;5.80953810108705
2010;Barcelona;de 65 a 69 años;hombres;población;;2.274881633656243
2010;Barcelona;de 65 a 69 años;mujeres;población;;2.7668113555115457
2010;Barcelona;de 65 a 69 años;total;población;;5.041692989167789
2010;Barcelona;de 70 a 74 años;hombres;población;;1.8176574733980635
2010;Barcelona;de 70 a 74 años;mujeres;población;;2.4277837164222147
2010;Barcelona;de 70 a 74 años;total;población;;4.245441189820278
2010;Barcelona;de 75 a 79 años;hombres;población;;1.82729104565634
2010;Barcelona;de 75 a 79 años;mujeres;población;;2.7385281754199404
2010;Barcelona;de 75 a 79 años;total;población;;4.56581922107628
2010;Barcelona;de 80 a 84 años;hombres;población;;1.2676175496514932
2010;Barcelona;de 80 a 84 años;mujeres;población;;2.279821927122026
2010;Barcelona;de 80 a 84 años;total;población;;3.547439476773519
2010;Barcelona;de 85 a 89 años;hombres;población;;0.6508219104485354
2010;Barcelona;de 85 a 89 años;mujeres;población;;1.494685788072526
2010;Barcelona;de 85 a 89 años;total;población;;2.1455076985210613
2010;Barcelona;de 90 a 94 años;hombres;población;;0.185816787981748
2010;Barcelona;de 90 a 94 años;mujeres;población;;0.5927117085572676
2010;Barcelona;de 90 a 94 años;total;población;;0.7785284965390157
2010;Barcelona;de 95 a 99 años;hombres;población;;0.0412514504392847
2010;Barcelona;de 95 a 99 años;mujeres;población;;0.1726632566291019
2010;Barcelona;de 95 a 99 años;total;población;;0.2139147070683866
2010;Barcelona;100 años o más;hombres;población;;0.0051873081390717
2010;Barcelona;100 años o más;mujeres;población;;0.0235899012991119
2010;Barcelona;100 años o más;total;población;;0.0287772094381836
2010;Barcelona;total;hombres;población;;47.55304176956372
2010;Barcelona;total;mujeres;población;;52.44695823043628
2010;Barcelona;total;total;población;;1619337.0
2011;Barcelona;de 0 a 4 años;hombres;población;;2.258135204599591
2011;Barcelona;de 0 a 4 años;mujeres;población;;2.1200310997320866
2011;Barcelona;de 0 a 4 años;total;población;;4.378166304331677
2011;Barcelona;de 5 a 9 años;hombres;población;;2.046429225824663
2011;Barcelona;de 5 a 9 años;mujeres;población;;1.9746844219064927
2011;Barcelona;de 5 a 9 años;total;población;;4.021113647731156
2011;Barcelona;de 10 a 14 años;hombres;población;;1.952647191367348
2011;Barcelona;de 10 a 14 años;mujeres;población;;1.8435133783322024
2011;Barcelona;de 10 a 14 años;total;población;;3.796160569699551
2011;Barcelona;de 15 a 19 años;hombres;población;;2.038815238868722
2011;Barcelona;de 15 a 19 años;mujeres;población;;1.92392450886689
2011;Barcelona;de 15 a 19 años;total;población;;3.962739747735613
2011;Barcelona;de 20 a 24 años;hombres;población;;2.5392336986396344
2011;Barcelona;de 20 a 24 años;mujeres;población;;2.47516478401038
2011;Barcelona;de 20 a 24 años;total;población;;5.014398482650014
2011;Barcelona;de 25 a 29 años;hombres;población;;3.773999534494456
2011;Barcelona;de 25 a 29 años;mujeres;población;;3.759885802576128
2011;Barcelona;de 25 a 29 años;total;población;;7.533885337070584
2011;Barcelona;de 30 a 34 años;hombres;población;;4.63413245118382
2011;Barcelona;de 30 a 34 años;mujeres;población;;4.384851756292991
2011;Barcelona;de 30 a 34 años;total;población;;9.01898420747681
2011;Barcelona;de 35 a 39 años;hombres;población;;4.4717626317900665
2011;Barcelona;de 35 a 39 años;mujeres;población;;4.219324917917507
2011;Barcelona;de 35 a 39 años;total;población;;8.691087549707573
2011;Barcelona;de 40 a 44 años;hombres;población;;3.8369542071301583
2011;Barcelona;de 40 a 44 años;mujeres;población;;3.779508842129242
2011;Barcelona;de 40 a 44 años;total;población;;7.6164630492594
2011;Barcelona;de 45 a 49 años;hombres;población;;3.4541501800119843
2011;Barcelona;de 45 a 49 años;mujeres;población;;3.6872124636633306
2011;Barcelona;de 45 a 49 años;total;población;;7.141362643675315
2011;Barcelona;de 50 a 54 años;hombres;población;;3.086821736137592
2011;Barcelona;de 50 a 54 años;mujeres;población;;3.45192169602488
2011;Barcelona;de 50 a 54 años;total;población;;6.538743432162471
2011;Barcelona;de 55 a 59 años;hombres;población;;2.6550529636360936
2011;Barcelona;de 55 a 59 años;mujeres;población;;3.113687348648796
2011;Barcelona;de 55 a 59 años;total;población;;5.76874031228489
2011;Barcelona;de 60 a 64 años;hombres;población;;2.5964933566416253
2011;Barcelona;de 60 a 64 años;mujeres;población;;3.1215489449366367
2011;Barcelona;de 60 a 64 años;total;población;;5.7180423015782615
2011;Barcelona;de 65 a 69 años;hombres;población;;2.2622826609089244
2011;Barcelona;de 65 a 69 años;mujeres;población;;2.7737816382823834
2011;Barcelona;de 65 a 69 años;total;población;;5.036064299191308
2011;Barcelona;de 70 a 74 años;hombres;población;;1.8701313815115064
2011;Barcelona;de 70 a 74 años;mujeres;población;;2.443470789527116
2011;Barcelona;de 70 a 74 años;total;población;;4.313602171038622
2011;Barcelona;de 75 a 79 años;hombres;población;;1.8123765048457143
2011;Barcelona;de 75 a 79 años;mujeres;población;;2.686561251120432
2011;Barcelona;de 75 a 79 años;total;población;;4.498937755966147
2011;Barcelona;de 80 a 84 años;hombres;población;;1.306696346771917
2011;Barcelona;de 80 a 84 años;mujeres;población;;2.323442165888348
2011;Barcelona;de 80 a 84 años;total;población;;3.630138512660265
2011;Barcelona;de 85 a 89 años;hombres;población;;0.6936156409862775
2011;Barcelona;de 85 a 89 años;mujeres;población;;1.544463207729373
2011;Barcelona;de 85 a 89 años;total;población;;2.2380788487156504
2011;Barcelona;de 90 a 94 años;hombres;población;;0.1969113211938731
2011;Barcelona;de 90 a 94 años;mujeres;población;;0.6281848750315702
2011;Barcelona;de 90 a 94 años;total;población;;0.8250961962254434
2011;Barcelona;de 95 a 99 años;hombres;población;;0.0437649494134134
2011;Barcelona;de 95 a 99 años;mujeres;población;;0.1817452496149675
2011;Barcelona;de 95 a 99 años;total;población;;0.225510199028381
2011;Barcelona;100 años o más;hombres;población;;0.0053236006358607
2011;Barcelona;100 años o más;mujeres;población;;0.0273608311750053
2011;Barcelona;100 años o más;total;población;;0.032684431810866
2011;Barcelona;total;hombres;población;;47.53573002659324
2011;Barcelona;total;mujeres;población;;52.46426997340676
2011;Barcelona;total;total;población;;1615448.0
2012;Barcelona;de 0 a 4 años;hombres;población;;2.2487527322058827
2012;Barcelona;de 0 a 4 años;mujeres;población;;2.105317707038434
2012;Barcelona;de 0 a 4 años;total;población;;4.354070439244317
2012;Barcelona;de 5 a 9 años;hombres;población;;2.0950767547038978
2012;Barcelona;de 5 a 9 años;mujeres;población;;2.0211074664562543
2012;Barcelona;de 5 a 9 años;total;población;;4.116184221160152
2012;Barcelona;de 10 a 14 años;hombres;población;;1.966633003134595
2012;Barcelona;de 10 a 14 años;mujeres;población;;1.8647170196607776
2012;Barcelona;de 10 a 14 años;total;población;;3.8313500227953727
2012;Barcelona;de 15 a 19 años;hombres;población;;2.048005389455397
2012;Barcelona;de 15 a 19 años;mujeres;población;;1.91141823000562
2012;Barcelona;de 15 a 19 años;total;población;;3.959423619461017
2012;Barcelona;de 20 a 24 años;hombres;población;;2.491697733973372
2012;Barcelona;de 20 a 24 años;mujeres;población;;2.449561767440311
2012;Barcelona;de 20 a 24 años;total;población;;4.941259501413684
2012;Barcelona;de 25 a 29 años;hombres;población;;3.57760883633786
2012;Barcelona;de 25 a 29 años;mujeres;población;;3.6528736667483055
2012;Barcelona;de 25 a 29 años;total;población;;7.230482503086167
2012;Barcelona;de 30 a 34 años;hombres;población;;4.521257070729816
2012;Barcelona;de 30 a 34 años;mujeres;población;;4.321188345302703
2012;Barcelona;de 30 a 34 años;total;población;;8.84244541603252
2012;Barcelona;de 35 a 39 años;hombres;población;;4.526562624348913
2012;Barcelona;de 35 a 39 años;mujeres;población;;4.274487134957861
2012;Barcelona;de 35 a 39 años;total;población;;8.801049759306775
2012;Barcelona;de 40 a 44 años;hombres;población;;3.868488898129052
2012;Barcelona;de 40 a 44 años;mujeres;población;;3.8004420883399352
2012;Barcelona;de 40 a 44 años;total;población;;7.668930986468988
2012;Barcelona;de 45 a 49 años;hombres;población;;3.522517448176772
2012;Barcelona;de 45 a 49 años;mujeres;población;;3.709877521911628
2012;Barcelona;de 45 a 49 años;total;población;;7.232394970088399
2012;Barcelona;de 50 a 54 años;hombres;población;;3.113866434538414
2012;Barcelona;de 50 a 54 años;mujeres;población;;3.4872910398453247
2012;Barcelona;de 50 a 54 años;total;población;;6.601157474383738
2012;Barcelona;de 55 a 59 años;hombres;población;;2.6921366143041427
2012;Barcelona;de 55 a 59 años;mujeres;población;;3.154768551392616
2012;Barcelona;de 55 a 59 años;total;población;;5.846905165696758
2012;Barcelona;de 60 a 64 años;hombres;población;;2.5744890474248634
2012;Barcelona;de 60 a 64 años;mujeres;población;;3.100294088070956
2012;Barcelona;de 60 a 64 años;total;población;;5.67478313549582
