Año;municipio;edad quinquenal;sexo;concepto;estado;valor
2001;Catalunya;de 15 a 19 años;mujeres;población;;2.7746560683123827
2001;Catalunya;de 15 a 19 años;total;población;;5.700160264345781
2001;Catalunya;de 20 a 24 años;hombres;población;;3.976552202239614
2001;Catalunya;de 20 a 24 años;mujeres;población;;3.7877876839326152
2001;Catalunya;de 20 a 24 años;total;población;;7.764339886172229
2001;Catalunya;de 25 a 29 años;hombres;población;;4.4357303817655485
2001;Catalunya;de 25 a 29 años;mujeres;población;;4.202651474958598
2001;Catalunya;de 25 a 29 años;total;población;;8.638381856724147
2001;Catalunya;de 30 a 34 años;hombres;población;;4.243743284656674
2001;Catalunya;de 30 a 34 años;mujeres;población;;4.028820858416394
2001;Catalunya;de 30 a 34 años;total;población;;8.272564143073067
2001;Catalunya;de 35 a 39 años;hombres;población;;3.992948054387698
2001;Catalunya;de 35 a 39 años;mujeres;población;;3.903218884626177
2001;Catalunya;de 35 a 39 años;total;población;;7.896166939013876
2001;Catalunya;de 40 a 44 años;hombres;población;;3.6514804605615305
2001;Catalunya;de 40 a 44 años;mujeres;población;;3.688233578799519
2001;Catalunya;de 40 a 44 años;total;población;;7.339714039361049
2001;Catalunya;de 45 a 49 años;hombres;población;;3.284656673528401
2001;Catalunya;de 45 a 49 años;mujeres;población;;3.331454805690288
2001;Catalunya;de 45 a 49 años;total;población;;6.61611147921869
2001;Catalunya;de 50 a 54 años;hombres;población;;3.15333265737778
2001;Catalunya;de 50 a 54 años;mujeres;población;;3.229857113999904
2001;Catalunya;de 50 a 54 años;total;población;;6.383189771377684
2001;Catalunya;de 55 a 59 años;hombres;población;;2.7397893376657367
2001;Catalunya;de 55 a 59 años;mujeres;población;;2.8208254046104884
2001;Catalunya;de 55 a 59 años;total;población;;5.5606147422762255
2001;Catalunya;de 60 a 64 años;hombres;población;;2.3405354039581128
2001;Catalunya;de 60 a 64 años;mujeres;población;;2.471214904348359
2001;Catalunya;de 60 a 64 años;total;población;;4.811750308306472
2001;Catalunya;de 65 a 69 años;hombres;población;;2.401764401193769
2001;Catalunya;de 65 a 69 años;mujeres;población;;2.74672181206392
2001;Catalunya;de 65 a 69 años;total;población;;5.148486213257689
2001;Catalunya;de 70 a 74 años;hombres;población;;2.010920612164213
2001;Catalunya;de 70 a 74 años;mujeres;población;;2.539596454534522
2001;Catalunya;de 70 a 74 años;total;población;;4.550517066698736
2001;Catalunya;de 75 a 79 años;hombres;población;;1.4984834229760438
2001;Catalunya;de 75 a 79 años;mujeres;población;;2.13109922162932
2001;Catalunya;de 75 a 79 años;total;población;;3.629582644605364
2001;Catalunya;de 80 a 84 años;hombres;población;;0.77190980237732
2001;Catalunya;de 80 a 84 años;mujeres;población;;1.4307306686536616
2001;Catalunya;de 80 a 84 años;total;población;;2.202640471030981
2001;Catalunya;de 85 a 89 años;hombres;población;;0.395355399352183
2001;Catalunya;de 85 a 89 años;mujeres;población;;0.8759440780398546
2001;Catalunya;de 85 a 89 años;total;población;;1.2712994773920376
2001;Catalunya;de 90 a 94 años;hombres;población;;0.132691647154345
2001;Catalunya;de 90 a 94 años;mujeres;población;;0.3605515482919153
2001;Catalunya;de 90 a 94 años;total;población;;0.4932431954462603
2001;Catalunya;de 95 a 99 años;hombres;población;;0.0238628030304816
2001;Catalunya;de 95 a 99 años;mujeres;población;;0.0815548235323708
2001;Catalunya;de 95 a 99 años;total;población;;0.1054176265628524
2001;Catalunya;100 años o más;hombres;población;;0.0031282594223095
2001;Catalunya;100 años o más;mujeres;población;;0.0096677364056299
2001;Catalunya;100 años o más;total;población;;0.0127959958279394
2001;Catalunya;total;hombres;población;;48.97275977718618
2001;Catalunya;total;mujeres;población;;51.027240222813816
2001;Catalunya;total;total;población;;6361365.0
2002;Catalunya;de 0 a 4 años;hombres;población;;2.386958152230713
2002;Catalunya;de 0 a 4 años;mujeres;población;;2.251845863482949
2002;Catalunya;de 0 a 4 años;total;población;;4.638804015713662
2002;Catalunya;de 5 a 9 años;hombres;población;;2.2728097085349286
2002;Catalunya;de 5 a 9 años;mujeres;población;;2.150868985190058
2002;Catalunya;de 5 a 9 años;total;población;;4.423678693724987
2002;Catalunya;de 10 a 14 años;hombres;población;;2.371696350077769
2002;Catalunya;de 10 a 14 años;mujeres;población;;2.2306975857765536
2002;Catalunya;de 10 a 14 años;total;población;;4.602393935854323
2002;Catalunya;de 15 a 19 años;hombres;población;;2.7602344753813144
2002;Catalunya;de 15 a 19 años;mujeres;población;;2.623692833561825
2002;Catalunya;de 15 a 19 años;total;población;;5.383927308943139
2002;Catalunya;de 20 a 24 años;hombres;población;;3.857070840582561
2002;Catalunya;de 20 a 24 años;mujeres;población;;3.6303416307535294
2002;Catalunya;de 20 a 24 años;total;población;;7.487412471336092
2002;Catalunya;de 25 a 29 años;hombres;población;;4.597014650100515
2002;Catalunya;de 25 a 29 años;mujeres;población;;4.285338833524938
2002;Catalunya;de 25 a 29 años;total;población;;8.882353483625455
2002;Catalunya;de 30 a 34 años;hombres;población;;4.384025673025495
2002;Catalunya;de 30 a 34 años;mujeres;población;;4.085921025937379
2002;Catalunya;de 30 a 34 años;total;población;;8.469946698962874
2002;Catalunya;de 35 a 39 años;hombres;población;;4.137193303865094
2002;Catalunya;de 35 a 39 años;mujeres;población;;3.949948051469006
2002;Catalunya;de 35 a 39 años;total;población;;8.087141355334099
2002;Catalunya;de 40 a 44 años;hombres;población;;3.720821217132564
2002;Catalunya;de 40 a 44 años;mujeres;población;;3.7168098068990094
2002;Catalunya;de 40 a 44 años;total;población;;7.437631024031575
2002;Catalunya;de 45 a 49 años;hombres;población;;3.3198031488801862
2002;Catalunya;de 45 a 49 años;mujeres;población;;3.3427803837428764
2002;Catalunya;de 45 a 49 años;total;población;;6.662583532623063
2002;Catalunya;de 50 a 54 años;hombres;población;;3.132096814848058
2002;Catalunya;de 50 a 54 años;mujeres;población;;3.20279599904095
2002;Catalunya;de 50 a 54 años;total;población;;6.334892813889009
2002;Catalunya;de 55 a 59 años;hombres;población;;2.8002717307775065
2002;Catalunya;de 55 a 59 años;mujeres;población;;2.885402770178469
2002;Catalunya;de 55 a 59 años;total;población;;5.685674500955976
2002;Catalunya;de 60 a 64 años;hombres;población;;2.220784330601681
2002;Catalunya;de 60 a 64 años;mujeres;población;;2.314783506802491
2002;Catalunya;de 60 a 64 años;total;población;;4.535567837404172
2002;Catalunya;de 65 a 69 años;hombres;población;;2.370113303127363
2002;Catalunya;de 65 a 69 años;mujeres;población;;2.702184297403803
2002;Catalunya;de 65 a 69 años;total;población;;5.072297600531166
2002;Catalunya;de 70 a 74 años;hombres;población;;1.9963451595649848
2002;Catalunya;de 70 a 74 años;mujeres;población;;2.5020902367500506
2002;Catalunya;de 70 a 74 años;total;población;;4.498435396315036
2002;Catalunya;de 75 a 79 años;hombres;población;;1.5029878090015432
2002;Catalunya;de 75 a 79 años;mujeres;población;;2.140248738173256
2002;Catalunya;de 75 a 79 años;total;población;;3.643236547174799
2002;Catalunya;de 80 a 84 años;hombres;población;;0.8146390345565316
2002;Catalunya;de 80 a 84 años;mujeres;población;;1.460645145425148
2002;Catalunya;de 80 a 84 años;total;población;;2.27528417998168
2002;Catalunya;de 85 a 89 años;hombres;población;;0.3927493375793829
2002;Catalunya;de 85 a 89 años;mujeres;población;;0.8676326839254647
2002;Catalunya;de 85 a 89 años;total;población;;1.2603820215048476
2002;Catalunya;de 90 a 94 años;hombres;población;;0.1329144662826369
2002;Catalunya;de 90 a 94 años;mujeres;población;;0.3637780414481652
2002;Catalunya;de 90 a 94 años;total;población;;0.4966925077308021
2002;Catalunya;de 95 a 99 años;hombres;población;;0.0242836328314715
2002;Catalunya;de 95 a 99 años;mujeres;población;;0.0836094700020287
2002;Catalunya;de 95 a 99 años;total;población;;0.1078931028335003
2002;Catalunya;100 años o más;hombres;población;;0.0030431387978679
2002;Catalunya;100 años o más;mujeres;población;;0.0107278327318779
2002;Catalunya;100 años o más;total;población;;0.0137709715297459
2002;Catalunya;total;hombres;población;;49.19785627778017
2002;Catalunya;total;mujeres;población;;50.80214372221983
2002;Catalunya;total;total;población;;6506440.0
2003;Catalunya;de 0 a 4 años;hombres;población;;2.46180497859086
2003;Catalunya;de 0 a 4 años;mujeres;población;;2.325933832586581
2003;Catalunya;de 0 a 4 años;total;población;;4.787738811177442
2003;Catalunya;de 5 a 9 años;hombres;población;;2.276904470755857
2003;Catalunya;de 5 a 9 años;mujeres;población;;2.150564740087701
2003;Catalunya;de 5 a 9 años;total;población;;4.427469210843559
2003;Catalunya;de 10 a 14 años;hombres;población;;2.346100457836091
2003;Catalunya;de 10 a 14 años;mujeres;población;;2.215778117004015
2003;Catalunya;de 10 a 14 años;total;población;;4.561878574840106
2003;Catalunya;de 15 a 19 años;hombres;población;;2.6270609261791136
2003;Catalunya;de 15 a 19 años;mujeres;población;;2.490085985597569
2003;Catalunya;de 15 a 19 años;total;población;;5.117146911776683
2003;Catalunya;de 20 a 24 años;hombres;población;;3.716163102653194
2003;Catalunya;de 20 a 24 años;mujeres;población;;3.487274889299845
2003;Catalunya;de 20 a 24 años;total;población;;7.203437991953039
2003;Catalunya;de 25 a 29 años;hombres;población;;4.740797709357762
2003;Catalunya;de 25 a 29 años;mujeres;población;;4.363628119077359
2003;Catalunya;de 25 a 29 años;total;población;;9.10442582843512
2003;Catalunya;de 30 a 34 años;hombres;población;;4.544575849034314
2003;Catalunya;de 30 a 34 años;mujeres;población;;4.163125325731271
2003;Catalunya;de 30 a 34 años;total;población;;8.707701174765585
2003;Catalunya;de 35 a 39 años;hombres;población;;4.261437623822632
2003;Catalunya;de 35 a 39 años;mujeres;población;;4.007042806048675
2003;Catalunya;de 35 a 39 años;total;población;;8.268480429871307
2003;Catalunya;de 40 a 44 años;hombres;población;;3.772904110381844
2003;Catalunya;de 40 a 44 años;mujeres;población;;3.714820649788952
2003;Catalunya;de 40 a 44 años;total;población;;7.487724760170796
2003;Catalunya;de 45 a 49 años;hombres;población;;3.346183093267957
2003;Catalunya;de 45 a 49 años;mujeres;población;;3.3587424856200925
2003;Catalunya;de 45 a 49 años;total;población;;6.704925578888049
2003;Catalunya;de 50 a 54 años;hombres;población;;3.1070624058604928
2003;Catalunya;de 50 a 54 años;mujeres;población;;3.175497669650989
2003;Catalunya;de 50 a 54 años;total;población;;6.282560075511482
2003;Catalunya;de 55 a 59 años;hombres;población;;2.8606924729861194
2003;Catalunya;de 55 a 59 años;mujeres;población;;2.9509649700349603
2003;Catalunya;de 55 a 59 años;total;población;;5.81165744302108
2003;Catalunya;de 60 a 64 años;hombres;población;;2.14553799991826
2003;Catalunya;de 60 a 64 años;mujeres;población;;2.239166629127707
2003;Catalunya;de 60 a 64 años;total;población;;4.384704629045967
2003;Catalunya;de 65 a 69 años;hombres;población;;2.2897472698237777
2003;Catalunya;de 65 a 69 años;mujeres;población;;2.5880104639725925
2003;Catalunya;de 65 a 69 años;total;población;;4.87775773379637
2003;Catalunya;de 70 a 74 años;hombres;población;;1.9845033207809013
2003;Catalunya;de 70 a 74 años;mujeres;población;;2.4763482179534875
2003;Catalunya;de 70 a 74 años;total;población;;4.460851538734389
2003;Catalunya;de 75 a 79 años;hombres;población;;1.487557102724195
2003;Catalunya;de 75 a 79 años;mujeres;población;;2.1022215208320345
2003;Catalunya;de 75 a 79 años;total;población;;3.589778623556229
2003;Catalunya;de 80 a 84 años;hombres;población;;0.8537552732294315
2003;Catalunya;de 80 a 84 años;mujeres;población;;1.50192134837159
2003;Catalunya;de 80 a 84 años;total;población;;2.355676621601021
2003;Catalunya;de 85 a 89 años;hombres;población;;0.3837326931722549
2003;Catalunya;de 85 a 89 años;mujeres;población;;0.8503693087829531
2003;Catalunya;de 85 a 89 años;total;población;;1.234102001955208
2003;Catalunya;de 90 a 94 años;hombres;población;;0.1360501397195108
2003;Catalunya;de 90 a 94 años;mujeres;población;;0.3710688878195671
2003;Catalunya;de 90 a 94 años;total;población;;0.507119027539078
2003;Catalunya;de 95 a 99 años;hombres;población;;0.0245072228438939
2003;Catalunya;de 95 a 99 años;mujeres;población;;0.0849623501636151
2003;Catalunya;de 95 a 99 años;total;población;;0.109469573007509
2003;Catalunya;100 años o más;hombres;población;;0.0031174738736298
2003;Catalunya;100 años o más;mujeres;población;;0.0122759856363509
2003;Catalunya;100 años o más;total;población;;0.0153934595099808
2003;Catalunya;total;hombres;población;;49.37019569681209
2003;Catalunya;total;mujeres;población;;50.62980430318791
2003;Catalunya;total;total;población;;6704146.0
2004;Catalunya;de 0 a 4 años;hombres;población;;2.5492861848975514
2004;Catalunya;de 0 a 4 años;mujeres;población;;2.410954191341988
2004;Catalunya;de 0 a 4 años;total;población;;4.960240376239539
2004;Catalunya;de 5 a 9 años;hombres;población;;2.2997602196521254
2004;Catalunya;de 5 a 9 años;mujeres;población;;2.159975189771681
2004;Catalunya;de 5 a 9 años;total;población;;4.459735409423806
2004;Catalunya;de 10 a 14 años;hombres;población;;2.3304207538205683
2004;Catalunya;de 10 a 14 años;mujeres;población;;2.199955704407793
2004;Catalunya;de 10 a 14 años;total;población;;4.530376458228361
2004;Catalunya;de 15 a 19 años;hombres;población;;2.5453380356915623
2004;Catalunya;de 15 a 19 años;mujeres;población;;2.413669461242017
2004;Catalunya;de 15 a 19 años;total;población;;4.959007496933579
2004;Catalunya;de 20 a 24 años;hombres;población;;3.494493652799759
2004;Catalunya;de 20 a 24 años;mujeres;población;;3.316841615664848
2004;Catalunya;de 20 a 24 años;total;población;;6.811335268464606
2004;Catalunya;de 25 a 29 años;hombres;población;;4.761321171076828
2004;Catalunya;de 25 a 29 años;mujeres;población;;4.3753565626385615
2004;Catalunya;de 25 a 29 años;total;población;;9.13667773371539
2004;Catalunya;de 30 a 34 años;hombres;población;;4.652049904018878
2004;Catalunya;de 30 a 34 años;mujeres;población;;4.238051968504631
2004;Catalunya;de 30 a 34 años;total;población;;8.890101872523509
2004;Catalunya;de 35 a 39 años;hombres;población;;4.322915160731503
2004;Catalunya;de 35 a 39 años;mujeres;población;;4.0247344943044645
2004;Catalunya;de 35 a 39 años;total;población;;8.347649655035967
2004;Catalunya;de 40 a 44 años;hombres;población;;3.800511909100396
2004;Catalunya;de 40 a 44 años;mujeres;población;;3.7205215255589823
2004;Catalunya;de 40 a 44 años;total;población;;7.521033434659378
2004;Catalunya;de 45 a 49 años;hombres;población;;3.395496379958138
2004;Catalunya;de 45 a 49 años;mujeres;población;;3.404831037560402
2004;Catalunya;de 45 a 49 años;total;población;;6.80032741751854
2004;Catalunya;de 50 a 54 años;hombres;población;;3.042672741434828
2004;Catalunya;de 50 a 54 años;mujeres;población;;3.1084556586885186
2004;Catalunya;de 50 a 54 años;total;población;;6.151128400123347
2004;Catalunya;de 55 a 59 años;hombres;población;;2.9032252856500627
2004;Catalunya;de 55 a 59 años;mujeres;población;;3.0161071278183216
2004;Catalunya;de 55 a 59 años;total;población;;5.919332413468385
2004;Catalunya;de 60 a 64 años;hombres;población;;2.246129969842892
2004;Catalunya;de 60 a 64 años;mujeres;población;;2.3516292133099888
2004;Catalunya;de 60 a 64 años;total;población;;4.59775918315288
2004;Catalunya;de 65 a 69 años;hombres;población;;2.1442266243515093
2004;Catalunya;de 65 a 69 años;mujeres;población;;2.4150784661631137
2004;Catalunya;de 65 a 69 años;total;población;;4.559305090514623
2004;Catalunya;de 70 a 74 años;hombres;población;;1.9863740417849216
2004;Catalunya;de 70 a 74 años;mujeres;población;;2.464070741440405
2004;Catalunya;de 70 a 74 años;total;población;;4.450444783225326
2004;Catalunya;de 75 a 79 años;hombres;población;;1.4879385509470495
2004;Catalunya;de 75 a 79 años;mujeres;población;;2.1007969830856297
2004;Catalunya;de 75 a 79 años;total;población;;3.588735534032679
2004;Catalunya;de 80 a 84 años;hombres;población;;0.8979030631033128
2004;Catalunya;de 80 a 84 años;mujeres;población;;1.5381930597994895
2004;Catalunya;de 80 a 84 años;total;población;;2.436096122902802
2004;Catalunya;de 85 a 89 años;hombres;población;;0.3812238939641605
2004;Catalunya;de 85 a 89 años;mujeres;población;;0.8561906465850198
2004;Catalunya;de 85 a 89 años;total;población;;1.2374145405491803
2004;Catalunya;de 90 a 94 años;hombres;población;;0.1374660426144732
2004;Catalunya;de 90 a 94 años;mujeres;población;;0.3777747673343931
2004;Catalunya;de 90 a 94 años;total;población;;0.5152408099488663
2004;Catalunya;de 95 a 99 años;hombres;población;;0.0258024026175788
2004;Catalunya;de 95 a 99 años;mujeres;población;;0.0861401029366157
2004;Catalunya;de 95 a 99 años;total;población;;0.1119425055541946
2004;Catalunya;100 años o más;hombres;población;;0.0035078351681463
2004;Catalunya;100 años o más;mujeres;población;;0.0126076586168943
2004;Catalunya;100 años o más;total;población;;0.0161154937850407
2004;Catalunya;total;hombres;población;;49.40806382322624
2004;Catalunya;total;mujeres;población;;50.59193617677376
2004;Catalunya;total;total;población;;6813319.0
2005;Catalunya;de 0 a 4 años;hombres;población;;2.639450503673516
2005;Catalunya;de 0 a 4 años;mujeres;población;;2.490634300119253
2005;Catalunya;de 0 a 4 años;total;población;;5.130084803792769
2005;Catalunya;de 5 a 9 años;hombres;población;;2.33224010843998
2005;Catalunya;de 5 a 9 años;mujeres;población;;2.188598877574156
2005;Catalunya;de 5 a 9 años;total;población;;4.520838986014136
2005;Catalunya;de 10 a 14 años;hombres;población;;2.2990173556003928
2005;Catalunya;de 10 a 14 años;mujeres;población;;2.1742461908913047
2005;Catalunya;de 10 a 14 años;total;población;;4.473263546491697
2005;Catalunya;de 15 a 19 años;hombres;población;;2.475609724717185
2005;Catalunya;de 15 a 19 años;mujeres;población;;2.334713230746886
2005;Catalunya;de 15 a 19 años;total;población;;4.810322955464071
2005;Catalunya;de 20 a 24 años;hombres;población;;3.3400303007516863
2005;Catalunya;de 20 a 24 años;mujeres;población;;3.1696421806591544
2005;Catalunya;de 20 a 24 años;total;población;;6.50967248141084
2005;Catalunya;de 25 a 29 años;hombres;población;;4.749810084220536
2005;Catalunya;de 25 a 29 años;mujeres;población;;4.3266202596463925
2005;Catalunya;de 25 a 29 años;total;población;;9.076430343866928
2005;Catalunya;de 30 a 34 años;hombres;población;;4.838856782773803
2005;Catalunya;de 30 a 34 años;mujeres;población;;4.334211172623079
2005;Catalunya;de 30 a 34 años;total;población;;9.17306795539688
2005;Catalunya;de 35 a 39 años;hombres;población;;4.387476223001867
2005;Catalunya;de 35 a 39 años;mujeres;población;;4.0170368106386
2005;Catalunya;de 35 a 39 años;total;población;;8.404513033640468
2005;Catalunya;de 40 a 44 años;hombres;población;;3.90401655076348
2005;Catalunya;de 40 a 44 años;mujeres;población;;3.75186949462246
2005;Catalunya;de 40 a 44 años;total;población;;7.65588604538594
2005;Catalunya;de 45 a 49 años;hombres;población;;3.4514351685997524
2005;Catalunya;de 45 a 49 años;mujeres;población;;3.444430371314297
2005;Catalunya;de 45 a 49 años;total;población;;6.89586553991405
2005;Catalunya;de 50 a 54 años;hombres;población;;3.00568703766551
2005;Catalunya;de 50 a 54 años;mujeres;población;;3.06850148515998
2005;Catalunya;de 50 a 54 años;total;población;;6.074188522825489
2005;Catalunya;de 55 a 59 años;hombres;población;;2.886305278214824
2005;Catalunya;de 55 a 59 años;mujeres;población;;2.999168287538637
2005;Catalunya;de 55 a 59 años;total;población;;5.88547356575346
2005;Catalunya;de 60 a 64 años;hombres;población;;2.405304432778677
2005;Catalunya;de 60 a 64 años;mujeres;población;;2.534907478064263
2005;Catalunya;de 60 a 64 años;total;población;;4.94021191084294
2005;Catalunya;de 65 a 69 años;hombres;población;;1.938155931362136
2005;Catalunya;de 65 a 69 años;mujeres;población;;2.1803074848689232
2005;Catalunya;de 65 a 69 años;total;población;;4.118463416231059
2005;Catalunya;de 70 a 74 años;hombres;población;;1.958555616517941
2005;Catalunya;de 70 a 74 años;mujeres;población;;2.4142105321844705
2005;Catalunya;de 70 a 74 años;total;población;;4.372766148702412
2005;Catalunya;de 75 a 79 años;hombres;población;;1.4794846642114614
2005;Catalunya;de 75 a 79 años;mujeres;población;;2.071289966299777
2005;Catalunya;de 75 a 79 años;total;población;;3.550774630511239
2005;Catalunya;de 80 a 84 años;hombres;población;;0.9381710845970798
2005;Catalunya;de 80 a 84 años;mujeres;población;;1.578838421627612
2005;Catalunya;de 80 a 84 años;total;población;;2.517009506224692
2005;Catalunya;de 85 a 89 años;hombres;población;;0.3807607667308154
2005;Catalunya;de 85 a 89 años;mujeres;población;;0.8501536623796354
2005;Catalunya;de 85 a 89 años;total;población;;1.2309144291104508
2005;Catalunya;de 90 a 94 años;hombres;población;;0.139424056989887
2005;Catalunya;de 90 a 94 años;mujeres;población;;0.3859214439145895
2005;Catalunya;de 90 a 94 años;total;población;;0.5253455009044766
2005;Catalunya;de 95 a 99 años;hombres;población;;0.0267468892267075
2005;Catalunya;de 95 a 99 años;mujeres;población;;0.0915341163648361
2005;Catalunya;de 95 a 99 años;total;población;;0.1182810055915437
2005;Catalunya;100 años o más;hombres;población;;0.0036310581847053
2005;Catalunya;100 años o más;mujeres;población;;0.0129946137397526
2005;Catalunya;100 años o más;total;población;;0.0166256719244579
2005;Catalunya;total;hombres;población;;49.580169619021945
2005;Catalunya;total;mujeres;población;;50.419830380978055
2005;Catalunya;total;total;población;;6995206.0
2006;Catalunya;de 0 a 4 años;hombres;población;;2.7059593420715693
2006;Catalunya;de 0 a 4 años;mujeres;población;;2.5422102718587767
2006;Catalunya;de 0 a 4 años;total;población;;5.248169613930346
2006;Catalunya;de 5 a 9 años;hombres;población;;2.383759254247237
2006;Catalunya;de 5 a 9 años;mujeres;población;;2.241468698670736
2006;Catalunya;de 5 a 9 años;total;población;;4.625227952917973
2006;Catalunya;de 10 a 14 años;hombres;población;;2.2793399635611715
2006;Catalunya;de 10 a 14 años;mujeres;población;;2.1541209108109287
2006;Catalunya;de 10 a 14 años;total;población;;4.4334608743721
2006;Catalunya;de 15 a 19 años;hombres;población;;2.426634235483301
2006;Catalunya;de 15 a 19 años;mujeres;población;;2.2799847001211124
2006;Catalunya;de 15 a 19 años;total;población;;4.706618935604413
2006;Catalunya;de 20 a 24 años;hombres;población;;3.188810961418544
2006;Catalunya;de 20 a 24 años;mujeres;población;;3.033891978874506
2006;Catalunya;de 20 a 24 años;total;población;;6.22270294029305
2006;Catalunya;de 25 a 29 años;hombres;población;;4.634408440891042
2006;Catalunya;de 25 a 29 años;mujeres;población;;4.23412514925301
2006;Catalunya;de 25 a 29 años;total;población;;8.868533590144052
2006;Catalunya;de 30 a 34 años;hombres;población;;4.963238102473027
2006;Catalunya;de 30 a 34 años;mujeres;población;;4.41787506883614
